nsentry16_2016_02_24__05h00m00s

Time (Date hh:mm:ss.ms)	 L-Max dB -A 	 LEQ dB -A 	 L-Min dB -A 	
2016/02/24 09:42:44.000	73.545283	73.145258	72.845237	
2016/02/24 09:42:45.000	79.445478	76.645417	73.045251	
2016/02/24 09:42:46.000	81.645504	79.345476	74.345327	
2016/02/24 09:42:47.000	74.145317	72.445208	71.545130	
2016/02/24 09:42:48.000	75.045360	74.345327	72.645223	
2016/02/24 09:42:49.000	80.645494	77.345436	74.445332	
2016/02/24 09:42:50.000	81.545503	80.745495	78.145454	
2016/02/24 09:42:51.000	81.345501	80.245489	78.745466	
2016/02/24 09:42:52.000	78.845468	75.945394	74.245322	
2016/02/24 09:42:53.000	74.045312	72.145184	71.745149	
2016/02/24 09:42:54.000	74.545337	72.545215	70.545023	
2016/02/24 09:42:55.000	72.345200	71.045079	69.744917	
2016/02/24 09:42:56.000	70.044959	68.044616	66.544233	
2016/02/24 09:42:57.000	67.044376	66.544233	66.044073	
2016/02/24 09:42:58.000	67.444479	66.844321	66.244139	
2016/02/24 09:42:59.000	67.344454	65.743968	64.943649	
2016/02/24 09:43:00.000	65.543893	64.943649	63.843102	
2016/02/24 09:43:01.000	64.143265	63.642987	63.242740	
2016/02/24 09:43:02.000	63.642987	63.042608	62.642324	
2016/02/24 09:43:03.000	64.643513	64.143265	63.342804	
2016/02/24 09:43:04.000	64.543466	64.143265	63.642987	
2016/02/24 09:43:05.000	64.743559	64.243317	63.743045	
2016/02/24 09:43:06.000	66.344171	65.543893	64.443417	
2016/02/24 09:43:07.000	69.244840	68.244658	66.044073	
2016/02/24 09:43:08.000	73.545283	72.245192	69.144824	
2016/02/24 09:43:09.000	73.045251	69.944945	68.044616	
2016/02/24 09:43:10.000	69.344856	68.444698	67.744550	
2016/02/24 09:43:11.000	78.445460	76.045398	69.744917	
2016/02/24 09:43:12.000	78.845468	76.245404	71.945167	
2016/02/24 09:43:13.000	71.745149	69.744917	69.044807	
2016/02/24 09:43:14.000	79.145473	76.045398	70.144972	
2016/02/24 09:43:15.000	80.645494	78.645464	75.745387	
2016/02/24 09:43:16.000	81.245500	78.845468	75.445376	
2016/02/24 09:43:17.000	81.645504	78.445460	73.745295	
2016/02/24 09:43:18.000	73.645289	71.145090	69.844931	
2016/02/24 09:43:19.000	73.645289	71.845158	70.244985	
2016/02/24 09:43:20.000	80.245489	77.745445	73.745295	
2016/02/24 09:43:21.000	84.745525	83.545519	80.445491	
2016/02/24 09:43:22.000	84.745525	82.145509	79.845483	
2016/02/24 09:43:23.000	80.445491	75.245368	70.344998	
2016/02/24 09:43:24.000	70.144972	69.144824	68.244658	
2016/02/24 09:43:25.000	68.644736	67.244428	66.744292	
2016/02/24 09:43:26.000	67.044376	66.744292	66.544233	
2016/02/24 09:43:27.000	66.644263	65.844004	65.243775	
2016/02/24 09:43:28.000	66.744292	66.344171	65.743968	
2016/02/24 09:43:29.000	69.844931	68.844772	66.644263	
2016/02/24 09:43:30.000	74.345327	72.645223	69.944945	
2016/02/24 09:43:31.000	76.545414	75.345372	73.545283	
2016/02/24 09:43:32.000	73.445277	72.445208	71.745149	
2016/02/24 09:43:33.000	80.845496	78.145454	73.145258	
2016/02/24 09:43:34.000	80.945497	79.345476	76.445411	
2016/02/24 09:43:35.000	78.045452	75.945394	74.245322	
2016/02/24 09:43:36.000	79.745482	78.045452	75.745387	
2016/02/24 09:43:37.000	79.245474	78.045452	76.245404	
2016/02/24 09:43:38.000	78.745466	76.445411	75.645383	
2016/02/24 09:43:39.000	76.845422	75.845391	75.145364	
2016/02/24 09:43:40.000	79.045471	78.545462	76.845422	
2016/02/24 09:43:41.000	77.745445	76.145401	75.645383	
2016/02/24 09:43:42.000	78.845468	77.845448	76.745420	
2016/02/24 09:43:43.000	79.145473	76.645417	74.545337	
2016/02/24 09:43:44.000	77.445438	76.245404	74.445332	
2016/02/24 09:43:45.000	77.545441	75.745387	74.045312	
2016/02/24 09:43:46.000	78.445460	77.245433	74.445332	
2016/02/24 09:43:47.000	76.445411	75.245368	74.945355	
2016/02/24 09:43:48.000	78.445460	77.645443	75.345372	
2016/02/24 09:43:49.000	78.245456	77.045428	76.345407	
2016/02/24 09:43:50.000	79.745482	78.845468	77.045428	
2016/02/24 09:43:51.000	76.945425	73.845301	72.245192	
2016/02/24 09:43:52.000	77.745445	75.045360	72.045175	
2016/02/24 09:43:53.000	79.245474	76.945425	74.545337	
2016/02/24 09:43:54.000	76.545414	75.945394	74.645342	
2016/02/24 09:43:55.000	80.545493	78.745466	76.245404	
2016/02/24 09:43:56.000	80.845496	77.245433	73.445277	
2016/02/24 09:43:57.000	73.645289	72.645223	71.945167	
2016/02/24 09:43:58.000	72.145184	71.145090	70.645035	
2016/02/24 09:43:59.000	70.745046	68.844772	67.944595	
2016/02/24 09:44:00.000	67.844572	67.344454	67.044376	
2016/02/24 09:44:01.000	70.344998	69.344856	67.044376	
2016/02/24 09:44:02.000	70.445010	70.044959	69.544887	
2016/02/24 09:44:03.000	70.545023	69.944945	69.544887	
2016/02/24 09:44:04.000	70.745046	70.244985	69.544887	
2016/02/24 09:44:05.000	70.645035	70.144972	69.644902	
2016/02/24 09:44:06.000	70.445010	69.744917	69.244840	
2016/02/24 09:44:07.000	70.945069	70.244985	69.244840	
2016/02/24 09:44:08.000	70.745046	70.044959	69.244840	
2016/02/24 09:44:09.000	69.344856	68.744754	68.144637	
2016/02/24 09:44:10.000	69.244840	68.644736	68.244658	
2016/02/24 09:44:11.000	70.545023	69.444872	68.444698	
2016/02/24 09:44:12.000	72.345200	71.245100	69.944945	
2016/02/24 09:44:13.000	72.445208	71.045079	69.644902	
2016/02/24 09:44:14.000	69.544887	68.244658	67.444479	
2016/02/24 09:44:15.000	67.244428	65.343816	64.043212	
2016/02/24 09:44:16.000	64.743559	63.743045	63.342804	
2016/02/24 09:44:17.000	64.443417	63.843102	63.042608	
2016/02/24 09:44:18.000	69.644902	67.244428	64.443417	
2016/02/24 09:44:19.000	77.045428	73.445277	69.044807	
2016/02/24 09:44:20.000	80.345490	78.545462	76.145401	
2016/02/24 09:44:21.000	75.945394	72.145184	69.944945	
2016/02/24 09:44:22.000	72.245192	68.644736	66.844321	
2016/02/24 09:44:23.000	69.544887	68.444698	66.844321	
2016/02/24 09:44:24.000	79.045471	75.745387	69.644902	
2016/02/24 09:44:25.000	81.245500	79.445478	74.145317	
2016/02/24 09:44:26.000	73.945306	68.144637	66.344171	
2016/02/24 09:44:27.000	66.344171	65.643931	65.343816	
2016/02/24 09:44:28.000	67.444479	66.544233	65.543893	
2016/02/24 09:44:29.000	72.645223	70.945069	67.144402	
2016/02/24 09:44:30.000	75.645383	74.445332	72.645223	
2016/02/24 09:44:31.000	72.345200	69.044807	67.444479	
2016/02/24 09:44:32.000	67.344454	66.444203	65.643931	
2016/02/24 09:44:33.000	66.344171	65.543893	64.943649	
2016/02/24 09:44:34.000	65.944039	65.143734	64.243317	
2016/02/24 09:44:35.000	65.743968	65.343816	64.843604	
2016/02/24 09:44:36.000	65.543893	64.843604	64.443417	
2016/02/24 09:44:37.000	69.344856	67.144402	64.343368	
2016/02/24 09:44:38.000	68.044616	66.744292	66.144106	
2016/02/24 09:44:39.000	69.044807	67.744550	66.344171	
2016/02/24 09:44:40.000	74.445332	72.145184	69.144824	
2016/02/24 09:44:41.000	86.945533	83.545519	74.545337	
2016/02/24 09:44:42.000	87.245534	81.545503	77.345436	
2016/02/24 09:44:43.000	77.245433	75.445376	74.745346	
2016/02/24 09:44:44.000	81.945507	80.245489	75.245368	
2016/02/24 09:44:45.000	80.745495	75.545380	73.945306	
2016/02/24 09:44:46.000	77.745445	77.045428	74.745346	
2016/02/24 09:44:47.000	77.245433	76.345407	75.645383	
2016/02/24 09:44:48.000	78.245456	77.745445	77.145431	
2016/02/24 09:44:49.000	78.245456	77.845448	77.445438	
2016/02/24 09:44:50.000	86.745532	83.545519	77.745445	
2016/02/24 09:44:51.000	88.545537	86.445531	82.445511	
2016/02/24 09:44:52.000	82.245510	78.145454	76.445411	
2016/02/24 09:44:53.000	78.945469	77.245433	75.445376	
2016/02/24 09:44:54.000	79.045471	76.745420	75.245368	
2016/02/24 09:44:55.000	78.745466	77.945450	75.445376	
2016/02/24 09:44:56.000	78.545462	76.945425	75.645383	
2016/02/24 09:44:57.000	77.145431	76.445411	75.845391	
2016/02/24 09:44:58.000	79.445478	78.745466	76.845422	
2016/02/24 09:44:59.000	78.445460	77.345436	76.145401	
2016/02/24 09:45:00.000	78.645464	77.345436	75.845391	
2016/02/24 09:45:01.000	75.545380	72.245192	70.344998	
2016/02/24 09:45:02.000	70.445010	69.444872	68.844772	
2016/02/24 09:45:03.000	68.544717	67.744550	67.244428	
2016/02/24 09:45:04.000	69.444872	67.244428	66.344171	
2016/02/24 09:45:05.000	66.944349	66.544233	66.144106	
2016/02/24 09:45:06.000	68.444698	67.244428	66.244139	
2016/02/24 09:45:07.000	71.645139	70.044959	67.944595	
2016/02/24 09:45:08.000	75.745387	74.445332	71.745149	
2016/02/24 09:45:09.000	73.445277	70.344998	68.944790	
2016/02/24 09:45:10.000	73.345271	71.245100	69.044807	
2016/02/24 09:45:11.000	76.145401	75.345372	73.545283	
2016/02/24 09:45:12.000	80.145488	78.445460	74.545337	
2016/02/24 09:45:13.000	78.745466	73.045251	70.545023	
2016/02/24 09:45:14.000	70.645035	70.144972	69.644902	
2016/02/24 09:45:15.000	70.344998	69.244840	68.044616	
2016/02/24 09:45:16.000	79.045471	75.345372	70.445010	
2016/02/24 09:45:17.000	88.245536	86.145530	79.245474	
2016/02/24 09:45:18.000	87.245534	82.945515	78.745466	
2016/02/24 09:45:19.000	78.645464	75.545380	72.845237	
2016/02/24 09:45:20.000	72.445208	69.644902	68.444698	
2016/02/24 09:45:21.000	68.944790	66.944349	65.743968	
2016/02/24 09:45:22.000	66.344171	65.543893	65.043692	
2016/02/24 09:45:23.000	65.643931	65.143734	64.843604	
2016/02/24 09:45:24.000	66.344171	65.844004	64.843604	
2016/02/24 09:45:25.000	66.644263	66.044073	65.243775	
2016/02/24 09:45:26.000	66.544233	64.743559	63.642987	
2016/02/24 09:45:27.000	64.043212	63.642987	63.142675	
2016/02/24 09:45:28.000	64.043212	63.542927	62.942539	
2016/02/24 09:45:29.000	69.444872	65.443855	63.242740	
2016/02/24 09:45:30.000	69.544887	66.644263	66.144106	
2016/02/24 09:45:31.000	76.345407	72.945244	67.144402	
2016/02/24 09:45:32.000	80.545493	79.245474	76.745420	
2016/02/24 09:45:33.000	77.145431	74.545337	73.745295	
2016/02/24 09:45:34.000	75.845391	75.045360	73.745295	
2016/02/24 09:45:35.000	74.845351	73.445277	72.745230	
2016/02/24 09:45:36.000	77.645443	76.745420	73.745295	
2016/02/24 09:45:37.000	78.545462	77.645443	76.645417	
2016/02/24 09:45:38.000	78.645464	76.745420	75.845391	
2016/02/24 09:45:39.000	78.945469	77.945450	75.945394	
2016/02/24 09:45:40.000	78.445460	74.445332	71.245100	
2016/02/24 09:45:41.000	71.245100	68.444698	66.444203	
2016/02/24 09:45:42.000	66.444203	65.543893	65.243775	
2016/02/24 09:45:43.000	66.944349	66.144106	65.243775	
2016/02/24 09:45:44.000	66.544233	65.543893	64.643513	
2016/02/24 09:45:45.000	65.043692	64.643513	63.943158	
2016/02/24 09:45:46.000	65.944039	65.343816	63.743045	
2016/02/24 09:45:47.000	70.745046	68.644736	65.944039	
2016/02/24 09:45:48.000	79.745482	77.845448	70.945069	
2016/02/24 09:45:49.000	78.245456	72.545215	68.244658	
2016/02/24 09:45:50.000	68.044616	66.244139	64.843604	
2016/02/24 09:45:51.000	65.143734	64.443417	63.743045	
2016/02/24 09:45:52.000	63.943158	63.642987	63.242740	
2016/02/24 09:45:53.000	64.443417	63.943158	63.442866	
2016/02/24 09:45:54.000	68.644736	67.444479	64.543466	
2016/02/24 09:45:55.000	69.344856	68.744754	68.144637	
2016/02/24 09:45:56.000	69.244840	66.444203	65.343816	
2016/02/24 09:45:57.000	66.944349	66.744292	66.244139	
2016/02/24 09:45:58.000	67.944595	67.044376	66.444203	
2016/02/24 09:45:59.000	68.144637	67.544503	66.844321	
2016/02/24 09:46:00.000	67.944595	67.544503	67.144402	
2016/02/24 09:46:01.000	69.044807	68.744754	67.844572	
2016/02/24 09:46:02.000	72.745230	70.845058	68.644736	
2016/02/24 09:46:03.000	77.245433	76.145401	72.745230	
2016/02/24 09:46:04.000	78.145454	76.345407	75.445376	
2016/02/24 09:46:05.000	78.045452	76.545414	75.945394	
2016/02/24 09:46:06.000	76.845422	76.445411	75.745387	
2016/02/24 09:46:07.000	81.645504	79.945485	76.445411	
2016/02/24 09:46:08.000	80.445491	75.345372	73.045251	
2016/02/24 09:46:09.000	77.445438	75.945394	73.145258	
2016/02/24 09:46:10.000	78.645464	77.745445	76.245404	
2016/02/24 09:46:11.000	76.945425	75.645383	74.245322	
2016/02/24 09:46:12.000	77.345436	76.645417	75.845391	
2016/02/24 09:46:13.000	79.345476	78.045452	76.445411	
2016/02/24 09:46:14.000	82.345510	80.645494	79.345476	
2016/02/24 09:46:15.000	84.145522	83.145516	81.445502	
2016/02/24 09:46:16.000	83.645519	82.845514	81.645504	
2016/02/24 09:46:17.000	84.145522	82.945515	80.845496	
2016/02/24 09:46:18.000	80.745495	76.945425	75.645383	
2016/02/24 09:46:19.000	76.945425	75.945394	75.045360	
2016/02/24 09:46:20.000	76.845422	75.345372	73.845301	
2016/02/24 09:46:21.000	75.145364	74.145317	73.145258	
2016/02/24 09:46:22.000	76.945425	76.345407	75.145364	
2016/02/24 09:46:23.000	77.345436	76.645417	75.545380	
2016/02/24 09:46:24.000	76.745420	76.045398	75.145364	
2016/02/24 09:46:25.000	75.145364	73.145258	71.345110	
2016/02/24 09:46:26.000	71.545130	70.945069	70.445010	
2016/02/24 09:46:27.000	75.045360	73.045251	70.645035	
2016/02/24 09:46:28.000	76.445411	74.645342	71.445120	
2016/02/24 09:46:29.000	73.345271	72.145184	70.945069	
2016/02/24 09:46:30.000	77.645443	76.445411	73.745295	
2016/02/24 09:46:31.000	74.345327	70.044959	68.044616	
2016/02/24 09:46:32.000	68.044616	66.544233	65.643931	
2016/02/24 09:46:33.000	66.544233	65.743968	64.943649	
2016/02/24 09:46:34.000	65.443855	64.943649	64.443417	
2016/02/24 09:46:35.000	65.844004	65.043692	64.543466	
2016/02/24 09:46:36.000	64.543466	63.442866	62.642324	
2016/02/24 09:46:37.000	62.942539	62.342094	61.941761	
2016/02/24 09:46:38.000	62.442172	61.741582	61.040889	
2016/02/24 09:46:39.000	63.142675	62.342094	61.441299	
2016/02/24 09:46:40.000	63.642987	63.242740	62.842469	
2016/02/24 09:46:41.000	65.043692	64.443417	63.442866	
2016/02/24 09:46:42.000	67.044376	66.144106	64.743559	
2016/02/24 09:46:43.000	75.945394	72.745230	67.044376	
2016/02/24 09:46:44.000	81.845506	80.045486	76.445411	
2016/02/24 09:46:45.000	76.245404	70.344998	67.644527	
2016/02/24 09:46:46.000	67.344454	65.543893	64.943649	
2016/02/24 09:46:47.000	65.743968	64.443417	63.642987	
2016/02/24 09:46:48.000	63.642987	63.042608	62.742397	
2016/02/24 09:46:49.000	67.244428	64.843604	62.642324	
2016/02/24 09:46:50.000	63.042608	62.742397	62.442172	
2016/02/24 09:46:51.000	63.943158	63.442866	62.742397	
2016/02/24 09:46:52.000	66.844321	65.543893	63.843102	
2016/02/24 09:46:53.000	73.145258	70.745046	66.844321	
2016/02/24 09:46:54.000	79.245474	77.645443	73.745295	
2016/02/24 09:46:55.000	75.045360	70.645035	69.144824	
2016/02/24 09:46:56.000	77.145431	73.945306	69.244840	
2016/02/24 09:46:57.000	79.445478	77.645443	73.945306	
2016/02/24 09:46:58.000	77.245433	74.545337	72.445208	
2016/02/24 09:46:59.000	78.645464	76.945425	74.145317	
2016/02/24 09:47:00.000	74.045312	70.344998	68.444698	
2016/02/24 09:47:01.000	70.044959	67.244428	65.743968	
2016/02/24 09:47:02.000	67.544503	66.344171	65.243775	
2016/02/24 09:47:03.000	68.644736	68.144637	67.544503	
2016/02/24 09:47:04.000	69.244840	68.244658	66.844321	
2016/02/24 09:47:05.000	69.244840	68.144637	67.244428	
2016/02/24 09:47:06.000	74.445332	72.545215	69.244840	
2016/02/24 09:47:07.000	77.345436	76.645417	74.545337	
2016/02/24 09:47:08.000	75.345372	74.545337	74.045312	
2016/02/24 09:47:09.000	76.545414	76.145401	75.045360	
2016/02/24 09:47:10.000	78.145454	77.145431	76.045398	
2016/02/24 09:47:11.000	78.845468	77.745445	76.245404	
2016/02/24 09:47:12.000	77.545441	76.245404	75.045360	
2016/02/24 09:47:13.000	77.845448	75.345372	73.645289	
2016/02/24 09:47:14.000	79.445478	77.845448	74.445332	
2016/02/24 09:47:15.000	75.745387	73.945306	73.145258	
2016/02/24 09:47:16.000	79.345476	78.045452	74.545337	
2016/02/24 09:47:17.000	85.245527	82.545512	79.245474	
2016/02/24 09:47:18.000	87.145533	85.445528	81.145499	
2016/02/24 09:47:19.000	80.845496	76.145401	74.445332	
2016/02/24 09:47:20.000	75.945394	75.145364	73.845301	
2016/02/24 09:47:21.000	82.645513	80.945497	75.645383	
2016/02/24 09:47:22.000	82.445511	80.145488	77.745445	
2016/02/24 09:47:23.000	77.445438	75.345372	73.945306	
2016/02/24 09:47:24.000	77.545441	76.345407	74.145317	
2016/02/24 09:47:25.000	78.345458	77.745445	76.945425	
2016/02/24 09:47:26.000	81.845506	80.545493	77.245433	
2016/02/24 09:47:27.000	84.645525	83.545519	81.445502	
2016/02/24 09:47:28.000	84.445524	82.645513	81.445502	
2016/02/24 09:47:29.000	81.345501	79.945485	78.845468	
2016/02/24 09:47:30.000	81.545503	78.945469	76.845422	
2016/02/24 09:47:31.000	81.745505	77.645443	73.145258	
2016/02/24 09:47:32.000	73.145258	71.245100	70.344998	
2016/02/24 09:47:33.000	70.745046	69.444872	68.544717	
2016/02/24 09:47:34.000	68.944790	68.644736	68.044616	
2016/02/24 09:47:35.000	69.944945	69.144824	68.544717	
2016/02/24 09:47:36.000	69.744917	69.044807	68.244658	
2016/02/24 09:47:37.000	68.344678	67.644527	67.144402	
2016/02/24 09:47:38.000	67.444479	66.744292	66.444203	
2016/02/24 09:47:39.000	67.444479	66.644263	66.144106	
2016/02/24 09:47:40.000	75.145364	71.945167	67.644527	
2016/02/24 09:47:41.000	79.245474	77.045428	72.445208	
2016/02/24 09:47:42.000	72.445208	68.844772	66.844321	
2016/02/24 09:47:43.000	67.044376	65.944039	65.443855	
2016/02/24 09:47:44.000	66.944349	66.144106	65.543893	
2016/02/24 09:47:45.000	67.444479	66.844321	65.944039	
2016/02/24 09:47:46.000	67.444479	66.544233	66.044073	
2016/02/24 09:47:47.000	66.344171	65.543893	65.143734	
2016/02/24 09:47:48.000	65.543893	64.943649	64.643513	
2016/02/24 09:47:49.000	64.943649	64.243317	63.743045	
2016/02/24 09:47:50.000	64.743559	64.543466	64.143265	
2016/02/24 09:47:51.000	64.343368	63.342804	62.642324	
2016/02/24 09:47:52.000	63.442866	62.842469	62.342094	
2016/02/24 09:47:53.000	64.343368	63.642987	63.042608	
2016/02/24 09:47:54.000	65.443855	64.743559	63.042608	
2016/02/24 09:47:55.000	67.544503	66.644263	64.943649	
2016/02/24 09:47:56.000	77.345436	73.945306	67.644527	
2016/02/24 09:47:57.000	86.045530	83.445518	77.745445	
2016/02/24 09:47:58.000	78.945469	76.345407	74.245322	
2016/02/24 09:47:59.000	87.745535	85.445528	79.145473	
2016/02/24 09:48:00.000	82.645513	76.045398	72.645223	
2016/02/24 09:48:01.000	77.545441	76.345407	73.445277	
2016/02/24 09:48:02.000	77.445438	74.645342	72.445208	
2016/02/24 09:48:03.000	72.245192	69.544887	68.444698	
2016/02/24 09:48:04.000	74.345327	71.745149	68.944790	
2016/02/24 09:48:05.000	74.945355	71.845158	67.544503	
2016/02/24 09:48:06.000	67.444479	65.443855	64.743559	
2016/02/24 09:48:07.000	65.443855	65.143734	64.843604	
2016/02/24 09:48:08.000	72.145184	69.544887	65.343816	
2016/02/24 09:48:09.000	79.645481	77.445438	71.945167	
2016/02/24 09:48:10.000	79.745482	76.345407	74.745346	
2016/02/24 09:48:11.000	79.645481	78.345458	74.945355	
2016/02/24 09:48:12.000	77.145431	72.045175	69.244840	
2016/02/24 09:48:13.000	69.144824	68.544717	67.844572	
2016/02/24 09:48:14.000	68.844772	68.244658	67.744550	
2016/02/24 09:48:15.000	68.744754	68.344678	67.944595	
2016/02/24 09:48:16.000	71.345110	69.844931	68.244658	
2016/02/24 09:48:17.000	77.745445	75.545380	71.345110	
2016/02/24 09:48:18.000	82.345510	80.945497	78.145454	
2016/02/24 09:48:19.000	79.345476	78.245456	77.345436	
2016/02/24 09:48:20.000	79.745482	77.045428	75.045360	
2016/02/24 09:48:21.000	74.745346	72.645223	71.545130	
2016/02/24 09:48:22.000	71.545130	70.745046	69.844931	
2016/02/24 09:48:23.000	71.045079	70.745046	70.344998	
2016/02/24 09:48:24.000	73.745295	72.545215	70.244985	
2016/02/24 09:48:25.000	75.945394	75.645383	73.845301	
2016/02/24 09:48:26.000	76.545414	75.845391	75.045360	
2016/02/24 09:48:27.000	78.745466	77.945450	76.645417	
2016/02/24 09:48:28.000	81.545503	79.345476	74.545337	
2016/02/24 09:48:29.000	74.345327	71.545130	70.945069	
2016/02/24 09:48:30.000	71.145090	70.745046	70.344998	
2016/02/24 09:48:31.000	76.845422	74.145317	70.845058	
2016/02/24 09:48:32.000	79.545479	78.545462	76.945425	
2016/02/24 09:48:33.000	77.845448	77.145431	76.745420	
2016/02/24 09:48:34.000	78.145454	77.045428	75.845391	
2016/02/24 09:48:35.000	75.845391	74.145317	72.845237	
2016/02/24 09:48:36.000	73.045251	72.445208	71.845158	
2016/02/24 09:48:37.000	71.745149	71.145090	70.545023	
2016/02/24 09:48:38.000	72.045175	71.645139	70.745046	
2016/02/24 09:48:39.000	74.545337	73.445277	71.645139	
2016/02/24 09:48:40.000	82.645513	79.845483	74.545337	
2016/02/24 09:48:41.000	85.045526	83.645519	81.645504	
2016/02/24 09:48:42.000	81.545503	76.545414	72.445208	
2016/02/24 09:48:43.000	72.445208	70.645035	69.644902	
2016/02/24 09:48:44.000	70.244985	69.844931	69.544887	
2016/02/24 09:48:45.000	71.045079	70.445010	69.344856	
2016/02/24 09:48:46.000	70.945069	69.544887	68.844772	
2016/02/24 09:48:47.000	68.844772	68.444698	67.944595	
2016/02/24 09:48:48.000	70.445010	69.744917	68.444698	
2016/02/24 09:48:49.000	70.344998	69.544887	68.644736	
2016/02/24 09:48:50.000	68.744754	67.844572	67.144402	
2016/02/24 09:48:51.000	68.144637	67.144402	66.244139	
2016/02/24 09:48:52.000	67.544503	67.144402	66.544233	
2016/02/24 09:48:53.000	67.644527	67.144402	66.644263	
2016/02/24 09:48:54.000	68.444698	68.044616	67.244428	
2016/02/24 09:48:55.000	70.745046	69.844931	68.444698	
2016/02/24 09:48:56.000	74.945355	73.145258	70.645035	
2016/02/24 09:48:57.000	81.845506	79.345476	74.845351	
2016/02/24 09:48:58.000	87.945535	86.845533	82.045508	
2016/02/24 09:48:59.000	86.045530	79.845483	75.845391	
2016/02/24 09:49:00.000	75.645383	72.145184	69.944945	
2016/02/24 09:49:01.000	70.044959	68.144637	67.844572	
2016/02/24 09:49:02.000	68.444698	67.444479	66.644263	
2016/02/24 09:49:03.000	66.944349	66.344171	65.844004	
2016/02/24 09:49:04.000	66.244139	65.643931	65.243775	
2016/02/24 09:49:05.000	65.343816	64.743559	64.443417	
2016/02/24 09:49:06.000	66.144106	65.243775	64.643513	
2016/02/24 09:49:07.000	68.644736	67.144402	65.143734	
2016/02/24 09:49:08.000	76.345407	73.745295	68.744754	
2016/02/24 09:49:09.000	78.945469	77.445438	74.145317	
2016/02/24 09:49:10.000	74.345327	72.045175	71.145090	
2016/02/24 09:49:11.000	76.545414	74.545337	71.645139	
2016/02/24 09:49:12.000	80.545493	79.345476	76.745420	
2016/02/24 09:49:13.000	79.245474	72.645223	69.644902	
2016/02/24 09:49:14.000	73.745295	71.845158	69.444872	
2016/02/24 09:49:15.000	77.545441	76.045398	73.845301	
2016/02/24 09:49:16.000	74.645342	70.144972	67.744550	
2016/02/24 09:49:17.000	67.644527	65.243775	63.743045	
2016/02/24 09:49:18.000	63.843102	62.442172	61.841672	
2016/02/24 09:49:19.000	62.242013	61.841672	61.341200	
2016/02/24 09:49:20.000	62.542249	61.841672	61.241098	
2016/02/24 09:49:21.000	62.642324	61.841672	60.840669	
2016/02/24 09:49:22.000	62.942539	62.442172	62.141931	
2016/02/24 09:49:23.000	63.843102	63.042608	62.242013	
2016/02/24 09:49:24.000	63.142675	62.742397	62.242013	
2016/02/24 09:49:25.000	64.043212	63.342804	62.742397	
2016/02/24 09:49:26.000	65.643931	64.743559	63.342804	
2016/02/24 09:49:27.000	65.844004	65.443855	64.843604	
2016/02/24 09:49:28.000	68.744754	67.044376	65.343816	
2016/02/24 09:49:29.000	73.045251	71.545130	68.844772	
2016/02/24 09:49:30.000	76.345407	75.245368	72.945244	
2016/02/24 09:49:31.000	79.845483	78.045452	75.345372	
2016/02/24 09:49:32.000	79.845483	77.245433	76.445411	
2016/02/24 09:49:33.000	80.345490	79.445478	76.845422	
2016/02/24 09:49:34.000	79.945485	78.145454	77.245433	
2016/02/24 09:49:35.000	84.845525	84.045521	79.545479	
2016/02/24 09:49:36.000	83.545519	79.245474	77.145431	
2016/02/24 09:49:37.000	77.745445	76.545414	75.645383	
2016/02/24 09:49:38.000	80.945497	79.445478	76.345407	
2016/02/24 09:49:39.000	87.145533	84.445524	80.545493	
2016/02/24 09:49:40.000	87.445534	82.145509	77.145431	
2016/02/24 09:49:41.000	78.045452	76.945425	75.745387	
2016/02/24 09:49:42.000	76.045398	74.845351	74.045312	
2016/02/24 09:49:43.000	74.445332	73.745295	73.045251	
2016/02/24 09:49:44.000	79.445478	77.245433	74.345327	
2016/02/24 09:49:45.000	88.445536	86.545532	79.645481	
2016/02/24 09:49:46.000	87.745535	82.145509	76.045398	
2016/02/24 09:49:47.000	75.845391	74.045312	73.245264	
2016/02/24 09:49:48.000	75.745387	74.545337	73.345271	
2016/02/24 09:49:49.000	75.745387	73.945306	72.645223	
2016/02/24 09:49:50.000	76.645417	75.445376	73.245264	
2016/02/24 09:49:51.000	76.645417	73.745295	71.845158	
2016/02/24 09:49:52.000	71.745149	69.344856	68.144637	
2016/02/24 09:49:53.000	68.844772	67.744550	67.144402	
2016/02/24 09:49:54.000	69.844931	68.944790	67.444479	
2016/02/24 09:49:55.000	73.145258	71.845158	69.844931	
2016/02/24 09:49:56.000	73.245264	72.945244	72.545215	
2016/02/24 09:49:57.000	72.645223	69.844931	68.044616	
2016/02/24 09:49:58.000	68.544717	68.144637	67.644527	
2016/02/24 09:49:59.000	68.644736	68.344678	68.144637	
2016/02/24 09:50:00.000	68.644736	67.844572	66.844321	
2016/02/24 09:50:01.000	68.644736	67.444479	66.144106	
2016/02/24 09:50:02.000	70.645035	69.844931	68.344678	
2016/02/24 09:50:03.000	77.945450	74.645342	70.244985	
2016/02/24 09:50:04.000	81.445502	78.845468	72.945244	
2016/02/24 09:50:05.000	72.645223	68.844772	66.944349	
2016/02/24 09:50:06.000	67.644527	66.544233	65.543893	
2016/02/24 09:50:07.000	66.744292	66.444203	65.743968	
2016/02/24 09:50:08.000	68.144637	67.044376	66.344171	
2016/02/24 09:50:09.000	79.345476	76.045398	67.744550	
2016/02/24 09:50:10.000	75.545380	71.445120	71.245100	
2016/02/24 09:50:11.000	71.945167	71.445120	71.145090	
2016/02/24 09:50:12.000	71.445120	69.644902	68.144637	
